INTKEY,STRINGKEY,INTNUM,STRINGNUM,FLOATNUM,LONGNUM,DOUBLENUM,BYTENUM,DATEVALUE,TIMEVALUE,TIMESTAMPVALUE,BOOLEANVALUE,CHARVALUE,SHORTVALUE,BIGINTEGERVALUE,BIGDECIMALVALUE,objectvalue
7699,7699,2700,2700,2700.0,,2700.0,-79,2021-01-29,19:00:00,2000-01-01 02:08:19.0,false,1,-25069,2700,2700,2700
7700,7700,2701,2701,2701.0,2701,,-78,2021-01-30,20:00:00,2000-01-01 02:08:20.0,true,0,-25068,2701,2701,2701
7701,7701,2702,2702,2702.0,2702,2702.0,,2021-01-31,21:00:00,2000-01-01 02:08:21.0,false,1,-25067,2702,2702,2702
7702,7702,2703,2703,2703.0,2703,2703.0,-76,,22:00:00,2000-01-01 02:08:22.0,true,0,-25066,2703,2703,2703
7703,7703,2704,2704,2704.0,2704,2704.0,-75,2021-02-02,,2000-01-01 02:08:23.0,false,1,-25065,2704,2704,2704
7704,7704,2705,2705,2705.0,2705,2705.0,-74,2021-02-03,00:00:00,,true,0,-25064,2705,2705,2705
7705,7705,2706,2706,2706.0,2706,2706.0,-73,2021-02-04,01:00:00,2000-01-01 02:08:25.0,false,1,-25063,2706,2706,2706
7706,7706,2707,2707,2707.0,2707,2707.0,-72,2021-02-05,02:00:00,2000-01-01 02:08:26.0,true,,-25062,2707,2707,2707
7707,7707,2708,2708,2708.0,2708,2708.0,-71,2021-02-06,03:00:00,2000-01-01 02:08:27.0,false,1,,2708,2708,2708
7708,7708,2709,2709,2709.0,2709,2709.0,-70,2021-02-07,04:00:00,2000-01-01 02:08:28.0,true,0,-25060,,2709,2709
7709,7709,2710,2710,2710.0,2710,2710.0,-69,2021-02-08,05:00:00,2000-01-01 02:08:29.0,false,1,-25059,2710,,2710
7710,7710,2711,2711,2711.0,2711,2711.0,-68,2021-02-09,06:00:00,2000-01-01 02:08:30.0,true,0,-25058,2711,2711,
7711,7711,2712,2712,2712.0,2712,2712.0,-67,2021-02-10,07:00:00,2000-01-01 02:08:31.0,false,1,-25057,2712,2712,2712
7712,7712,,2713,2713.0,2713,2713.0,-66,2021-02-11,08:00:00,2000-01-01 02:08:32.0,true,0,-25056,2713,2713,2713
7713,7713,2714,,2714.0,2714,2714.0,-65,2021-02-12,09:00:00,2000-01-01 02:08:33.0,false,1,-25055,2714,2714,2714
7714,7714,2715,2715,,2715,2715.0,-64,2021-02-13,10:00:00,2000-01-01 02:08:34.0,true,0,-25054,2715,2715,2715
7715,7715,2716,2716,2716.0,,2716.0,-63,2021-02-14,11:00:00,2000-01-01 02:08:35.0,false,1,-25053,2716,2716,2716
7716,7716,2717,2717,2717.0,2717,,-62,2021-02-15,12:00:00,2000-01-01 02:08:36.0,true,0,-25052,2717,2717,2717
7717,7717,2718,2718,2718.0,2718,2718.0,,2021-02-16,13:00:00,2000-01-01 02:08:37.0,false,1,-25051,2718,2718,2718
7718,7718,2719,2719,2719.0,2719,2719.0,-60,,14:00:00,2000-01-01 02:08:38.0,true,0,-25050,2719,2719,2719
7719,7719,2720,2720,2720.0,2720,2720.0,-59,2021-02-18,,2000-01-01 02:08:39.0,false,1,-25049,2720,2720,2720
7720,7720,2721,2721,2721.0,2721,2721.0,-58,2021-02-19,16:00:00,,true,0,-25048,2721,2721,2721
7721,7721,2722,2722,2722.0,2722,2722.0,-57,2021-02-20,17:00:00,2000-01-01 02:08:41.0,false,1,-25047,2722,2722,2722
7722,7722,2723,2723,2723.0,2723,2723.0,-56,2021-02-21,18:00:00,2000-01-01 02:08:42.0,true,,-25046,2723,2723,2723
7723,7723,2724,2724,2724.0,2724,2724.0,-55,2021-02-22,19:00:00,2000-01-01 02:08:43.0,false,1,,2724,2724,2724
7724,7724,2725,2725,2725.0,2725,2725.0,-54,2021-02-23,20:00:00,2000-01-01 02:08:44.0,true,0,-25044,,2725,2725
7725,7725,2726,2726,2726.0,2726,2726.0,-53,2021-02-24,21:00:00,2000-01-01 02:08:45.0,false,1,-25043,2726,,2726
7726,7726,2727,2727,2727.0,2727,2727.0,-52,2021-02-25,22:00:00,2000-01-01 02:08:46.0,true,0,-25042,2727,2727,
7727,7727,2728,2728,2728.0,2728,2728.0,-51,2021-02-26,23:00:00,2000-01-01 02:08:47.0,false,1,-25041,2728,2728,2728
7728,7728,,2729,2729.0,2729,2729.0,-50,2021-02-27,00:00:00,2000-01-01 02:08:48.0,true,0,-25040,2729,2729,2729
7729,7729,2730,,2730.0,2730,2730.0,-49,2021-02-28,01:00:00,2000-01-01 02:08:49.0,false,1,-25039,2730,2730,2730
7730,7730,2731,2731,,2731,2731.0,-48,2021-03-01,02:00:00,2000-01-01 02:08:50.0,true,0,-25038,2731,2731,2731
7731,7731,2732,2732,2732.0,,2732.0,-47,2021-03-02,03:00:00,2000-01-01 02:08:51.0,false,1,-25037,2732,2732,2732
7732,7732,2733,2733,2733.0,2733,,-46,2021-03-03,04:00:00,2000-01-01 02:08:52.0,true,0,-25036,2733,2733,2733
7733,7733,2734,2734,2734.0,2734,2734.0,,2021-03-04,05:00:00,2000-01-01 02:08:53.0,false,1,-25035,2734,2734,2734
7734,7734,2735,2735,2735.0,2735,2735.0,-44,,06:00:00,2000-01-01 02:08:54.0,true,0,-25034,2735,2735,2735
7735,7735,2736,2736,2736.0,2736,2736.0,-43,2021-03-06,,2000-01-01 02:08:55.0,false,1,-25033,2736,2736,2736
7736,7736,2737,2737,2737.0,2737,2737.0,-42,2021-03-07,08:00:00,,true,0,-25032,2737,2737,2737
7737,7737,2738,2738,2738.0,2738,2738.0,-41,2021-03-08,09:00:00,2000-01-01 02:08:57.0,false,1,-25031,2738,2738,2738
7738,7738,2739,2739,2739.0,2739,2739.0,-40,2021-03-09,10:00:00,2000-01-01 02:08:58.0,true,,-25030,2739,2739,2739
7739,7739,2740,2740,2740.0,2740,2740.0,-39,2021-03-10,11:00:00,2000-01-01 02:08:59.0,false,1,,2740,2740,2740
7740,7740,2741,2741,2741.0,2741,2741.0,-38,2021-03-11,12:00:00,2000-01-01 02:09:00.0,true,0,-25028,,2741,2741
7741,7741,2742,2742,2742.0,2742,2742.0,-37,2021-03-12,13:00:00,2000-01-01 02:09:01.0,false,1,-25027,2742,,2742
7742,7742,2743,2743,2743.0,2743,2743.0,-36,2021-03-13,14:00:00,2000-01-01 02:09:02.0,true,0,-25026,2743,2743,
7743,7743,2744,2744,2744.0,2744,2744.0,-35,2021-03-14,15:00:00,2000-01-01 02:09:03.0,false,1,-25025,2744,2744,2744
7744,7744,,2745,2745.0,2745,2745.0,-34,2021-03-15,16:00:00,2000-01-01 02:09:04.0,true,0,-25024,2745,2745,2745
7745,7745,2746,,2746.0,2746,2746.0,-33,2021-03-16,17:00:00,2000-01-01 02:09:05.0,false,1,-25023,2746,2746,2746
7746,7746,2747,2747,,2747,2747.0,-32,2021-03-17,18:00:00,2000-01-01 02:09:06.0,true,0,-25022,2747,2747,2747
7747,7747,2748,2748,2748.0,,2748.0,-31,2021-03-18,19:00:00,2000-01-01 02:09:07.0,false,1,-25021,2748,2748,2748
7748,7748,2749,2749,2749.0,2749,,-30,2021-03-19,20:00:00,2000-01-01 02:09:08.0,true,0,-25020,2749,2749,2749
7749,7749,2750,2750,2750.0,2750,2750.0,,2021-03-20,21:00:00,2000-01-01 02:09:09.0,false,1,-25019,2750,2750,2750
7750,7750,2751,2751,2751.0,2751,2751.0,-28,,22:00:00,2000-01-01 02:09:10.0,true,0,-25018,2751,2751,2751
7751,7751,2752,2752,2752.0,2752,2752.0,-27,2021-03-22,,2000-01-01 02:09:11.0,false,1,-25017,2752,2752,2752
7752,7752,2753,2753,2753.0,2753,2753.0,-26,2021-03-23,00:00:00,,true,0,-25016,2753,2753,2753
7753,7753,2754,2754,2754.0,2754,2754.0,-25,2021-03-24,01:00:00,2000-01-01 02:09:13.0,false,1,-25015,2754,2754,2754
7754,7754,2755,2755,2755.0,2755,2755.0,-24,2021-03-25,02:00:00,2000-01-01 02:09:14.0,true,,-25014,2755,2755,2755
7755,7755,2756,2756,2756.0,2756,2756.0,-23,2021-03-26,03:00:00,2000-01-01 02:09:15.0,false,1,,2756,2756,2756
7756,7756,2757,2757,2757.0,2757,2757.0,-22,2021-03-27,04:00:00,2000-01-01 02:09:16.0,true,0,-25012,,2757,2757
7757,7757,2758,2758,2758.0,2758,2758.0,-21,2021-03-28,05:00:00,2000-01-01 02:09:17.0,false,1,-25011,2758,,2758
7758,7758,2759,2759,2759.0,2759,2759.0,-20,2021-03-29,06:00:00,2000-01-01 02:09:18.0,true,0,-25010,2759,2759,
7759,7759,2760,2760,2760.0,2760,2760.0,-19,2021-03-30,07:00:00,2000-01-01 02:09:19.0,false,1,-25009,2760,2760,2760
7760,7760,,2761,2761.0,2761,2761.0,-18,2021-03-31,08:00:00,2000-01-01 02:09:20.0,true,0,-25008,2761,2761,2761
7761,7761,2762,,2762.0,2762,2762.0,-17,2021-04-01,09:00:00,2000-01-01 02:09:21.0,false,1,-25007,2762,2762,2762
7762,7762,2763,2763,,2763,2763.0,-16,2021-04-02,10:00:00,2000-01-01 02:09:22.0,true,0,-25006,2763,2763,2763
7763,7763,2764,2764,2764.0,,2764.0,-15,2021-04-03,11:00:00,2000-01-01 02:09:23.0,false,1,-25005,2764,2764,2764
7764,7764,2765,2765,2765.0,2765,,-14,2021-04-04,12:00:00,2000-01-01 02:09:24.0,true,0,-25004,2765,2765,2765
7765,7765,2766,2766,2766.0,2766,2766.0,,2021-04-05,13:00:00,2000-01-01 02:09:25.0,false,1,-25003,2766,2766,2766
7766,7766,2767,2767,2767.0,2767,2767.0,-12,,14:00:00,2000-01-01 02:09:26.0,true,0,-25002,2767,2767,2767
7767,7767,2768,2768,2768.0,2768,2768.0,-11,2021-04-07,,2000-01-01 02:09:27.0,false,1,-25001,2768,2768,2768
7768,7768,2769,2769,2769.0,2769,2769.0,-10,2021-04-08,16:00:00,,true,0,-25000,2769,2769,2769
7769,7769,2770,2770,2770.0,2770,2770.0,-9,2021-04-09,17:00:00,2000-01-01 02:09:29.0,false,1,-24999,2770,2770,2770
7770,7770,2771,2771,2771.0,2771,2771.0,-8,2021-04-10,18:00:00,2000-01-01 02:09:30.0,true,,-24998,2771,2771,2771
7771,7771,2772,2772,2772.0,2772,2772.0,-7,2021-04-11,19:00:00,2000-01-01 02:09:31.0,false,1,,2772,2772,2772
7772,7772,2773,2773,2773.0,2773,2773.0,-6,2021-04-12,20:00:00,2000-01-01 02:09:32.0,true,0,-24996,,2773,2773
7773,7773,2774,2774,2774.0,2774,2774.0,-5,2021-04-13,21:00:00,2000-01-01 02:09:33.0,false,1,-24995,2774,,2774
7774,7774,2775,2775,2775.0,2775,2775.0,-4,2021-04-14,22:00:00,2000-01-01 02:09:34.0,true,0,-24994,2775,2775,
7775,7775,2776,2776,2776.0,2776,2776.0,-3,2021-04-15,23:00:00,2000-01-01 02:09:35.0,false,1,-24993,2776,2776,2776
7776,7776,,2777,2777.0,2777,2777.0,-2,2021-04-16,00:00:00,2000-01-01 02:09:36.0,true,0,-24992,2777,2777,2777
7777,7777,2778,,2778.0,2778,2778.0,-1,2021-04-17,01:00:00,2000-01-01 02:09:37.0,false,1,-24991,2778,2778,2778
7778,7778,2779,2779,,2779,2779.0,0,2021-04-18,02:00:00,2000-01-01 02:09:38.0,true,0,-24990,2779,2779,2779
7779,7779,2780,2780,2780.0,,2780.0,1,2021-04-19,03:00:00,2000-01-01 02:09:39.0,false,1,-24989,2780,2780,2780
7780,7780,2781,2781,2781.0,2781,,2,2021-04-20,04:00:00,2000-01-01 02:09:40.0,true,0,-24988,2781,2781,2781
7781,7781,2782,2782,2782.0,2782,2782.0,,2021-04-21,05:00:00,2000-01-01 02:09:41.0,false,1,-24987,2782,2782,2782
7782,7782,2783,2783,2783.0,2783,2783.0,4,,06:00:00,2000-01-01 02:09:42.0,true,0,-24986,2783,2783,2783
7783,7783,2784,2784,2784.0,2784,2784.0,5,2021-04-23,,2000-01-01 02:09:43.0,false,1,-24985,2784,2784,2784
7784,7784,2785,2785,2785.0,2785,2785.0,6,2021-04-24,08:00:00,,true,0,-24984,2785,2785,2785
7785,7785,2786,2786,2786.0,2786,2786.0,7,2021-04-25,09:00:00,2000-01-01 02:09:45.0,false,1,-24983,2786,2786,2786
7786,7786,2787,2787,2787.0,2787,2787.0,8,2021-04-26,10:00:00,2000-01-01 02:09:46.0,true,,-24982,2787,2787,2787
7787,7787,2788,2788,2788.0,2788,2788.0,9,2021-04-27,11:00:00,2000-01-01 02:09:47.0,false,1,,2788,2788,2788
7788,7788,2789,2789,2789.0,2789,2789.0,10,2021-04-28,12:00:00,2000-01-01 02:09:48.0,true,0,-24980,,2789,2789
7789,7789,2790,2790,2790.0,2790,2790.0,11,2021-04-29,13:00:00,2000-01-01 02:09:49.0,false,1,-24979,2790,,2790
7790,7790,2791,2791,2791.0,2791,2791.0,12,2021-04-30,14:00:00,2000-01-01 02:09:50.0,true,0,-24978,2791,2791,
7791,7791,2792,2792,2792.0,2792,2792.0,13,2021-05-01,15:00:00,2000-01-01 02:09:51.0,false,1,-24977,2792,2792,2792
7792,7792,,2793,2793.0,2793,2793.0,14,2021-05-02,16:00:00,2000-01-01 02:09:52.0,true,0,-24976,2793,2793,2793
7793,7793,2794,,2794.0,2794,2794.0,15,2021-05-03,17:00:00,2000-01-01 02:09:53.0,false,1,-24975,2794,2794,2794
7794,7794,2795,2795,,2795,2795.0,16,2021-05-04,18:00:00,2000-01-01 02:09:54.0,true,0,-24974,2795,2795,2795
7795,7795,2796,2796,2796.0,,2796.0,17,2021-05-05,19:00:00,2000-01-01 02:09:55.0,false,1,-24973,2796,2796,2796
7796,7796,2797,2797,2797.0,2797,,18,2021-05-06,20:00:00,2000-01-01 02:09:56.0,true,0,-24972,2797,2797,2797
7797,7797,2798,2798,2798.0,2798,2798.0,,2021-05-07,21:00:00,2000-01-01 02:09:57.0,false,1,-24971,2798,2798,2798
7798,7798,2799,2799,2799.0,2799,2799.0,20,,22:00:00,2000-01-01 02:09:58.0,true,0,-24970,2799,2799,2799
7799,7799,2800,2800,2800.0,2800,2800.0,21,2021-05-09,,2000-01-01 02:09:59.0,false,1,-24969,2800,2800,2800
7800,7800,2801,2801,2801.0,2801,2801.0,22,2021-05-10,00:00:00,,true,0,-24968,2801,2801,2801
7801,7801,2802,2802,2802.0,2802,2802.0,23,2021-05-11,01:00:00,2000-01-01 02:10:01.0,false,1,-24967,2802,2802,2802
7802,7802,2803,2803,2803.0,2803,2803.0,24,2021-05-12,02:00:00,2000-01-01 02:10:02.0,true,,-24966,2803,2803,2803
7803,7803,2804,2804,2804.0,2804,2804.0,25,2021-05-13,03:00:00,2000-01-01 02:10:03.0,false,1,,2804,2804,2804
7804,7804,2805,2805,2805.0,2805,2805.0,26,2021-05-14,04:00:00,2000-01-01 02:10:04.0,true,0,-24964,,2805,2805
7805,7805,2806,2806,2806.0,2806,2806.0,27,2021-05-15,05:00:00,2000-01-01 02:10:05.0,false,1,-24963,2806,,2806
7806,7806,2807,2807,2807.0,2807,2807.0,28,2021-05-16,06:00:00,2000-01-01 02:10:06.0,true,0,-24962,2807,2807,
7807,7807,2808,2808,2808.0,2808,2808.0,29,2021-05-17,07:00:00,2000-01-01 02:10:07.0,false,1,-24961,2808,2808,2808
7808,7808,,2809,2809.0,2809,2809.0,30,2021-05-18,08:00:00,2000-01-01 02:10:08.0,true,0,-24960,2809,2809,2809
7809,7809,2810,,2810.0,2810,2810.0,31,2021-05-19,09:00:00,2000-01-01 02:10:09.0,false,1,-24959,2810,2810,2810
7810,7810,2811,2811,,2811,2811.0,32,2021-05-20,10:00:00,2000-01-01 02:10:10.0,true,0,-24958,2811,2811,2811
7811,7811,2812,2812,2812.0,,2812.0,33,2021-05-21,11:00:00,2000-01-01 02:10:11.0,false,1,-24957,2812,2812,2812
7812,7812,2813,2813,2813.0,2813,,34,2021-05-22,12:00:00,2000-01-01 02:10:12.0,true,0,-24956,2813,2813,2813
7813,7813,2814,2814,2814.0,2814,2814.0,,2021-05-23,13:00:00,2000-01-01 02:10:13.0,false,1,-24955,2814,2814,2814
7814,7814,2815,2815,2815.0,2815,2815.0,36,,14:00:00,2000-01-01 02:10:14.0,true,0,-24954,2815,2815,2815
7815,7815,2816,2816,2816.0,2816,2816.0,37,2021-05-25,,2000-01-01 02:10:15.0,false,1,-24953,2816,2816,2816
7816,7816,2817,2817,2817.0,2817,2817.0,38,2021-05-26,16:00:00,,true,0,-24952,2817,2817,2817
7817,7817,2818,2818,2818.0,2818,2818.0,39,2021-05-27,17:00:00,2000-01-01 02:10:17.0,false,1,-24951,2818,2818,2818
7818,7818,2819,2819,2819.0,2819,2819.0,40,2021-05-28,18:00:00,2000-01-01 02:10:18.0,true,,-24950,2819,2819,2819
7819,7819,2820,2820,2820.0,2820,2820.0,41,2021-05-29,19:00:00,2000-01-01 02:10:19.0,false,1,,2820,2820,2820
7820,7820,2821,2821,2821.0,2821,2821.0,42,2021-05-30,20:00:00,2000-01-01 02:10:20.0,true,0,-24948,,2821,2821
7821,7821,2822,2822,2822.0,2822,2822.0,43,2021-05-31,21:00:00,2000-01-01 02:10:21.0,false,1,-24947,2822,,2822
7822,7822,2823,2823,2823.0,2823,2823.0,44,2021-06-01,22:00:00,2000-01-01 02:10:22.0,true,0,-24946,2823,2823,
7823,7823,2824,2824,2824.0,2824,2824.0,45,2021-06-02,23:00:00,2000-01-01 02:10:23.0,false,1,-24945,2824,2824,2824
7824,7824,,2825,2825.0,2825,2825.0,46,2021-06-03,00:00:00,2000-01-01 02:10:24.0,true,0,-24944,2825,2825,2825
7825,7825,2826,,2826.0,2826,2826.0,47,2021-06-04,01:00:00,2000-01-01 02:10:25.0,false,1,-24943,2826,2826,2826
7826,7826,2827,2827,,2827,2827.0,48,2021-06-05,02:00:00,2000-01-01 02:10:26.0,true,0,-24942,2827,2827,2827
7827,7827,2828,2828,2828.0,,2828.0,49,2021-06-06,03:00:00,2000-01-01 02:10:27.0,false,1,-24941,2828,2828,2828
7828,7828,2829,2829,2829.0,2829,,50,2021-06-07,04:00:00,2000-01-01 02:10:28.0,true,0,-24940,2829,2829,2829
7829,7829,2830,2830,2830.0,2830,2830.0,,2021-06-08,05:00:00,2000-01-01 02:10:29.0,false,1,-24939,2830,2830,2830
7830,7830,2831,2831,2831.0,2831,2831.0,52,,06:00:00,2000-01-01 02:10:30.0,true,0,-24938,2831,2831,2831
7831,7831,2832,2832,2832.0,2832,2832.0,53,2021-06-10,,2000-01-01 02:10:31.0,false,1,-24937,2832,2832,2832
7832,7832,2833,2833,2833.0,2833,2833.0,54,2021-06-11,08:00:00,,true,0,-24936,2833,2833,2833
7833,7833,2834,2834,2834.0,2834,2834.0,55,2021-06-12,09:00:00,2000-01-01 02:10:33.0,false,1,-24935,2834,2834,2834
7834,7834,2835,2835,2835.0,2835,2835.0,56,2021-06-13,10:00:00,2000-01-01 02:10:34.0,true,,-24934,2835,2835,2835
7835,7835,2836,2836,2836.0,2836,2836.0,57,2021-06-14,11:00:00,2000-01-01 02:10:35.0,false,1,,2836,2836,2836
7836,7836,2837,2837,2837.0,2837,2837.0,58,2021-06-15,12:00:00,2000-01-01 02:10:36.0,true,0,-24932,,2837,2837
7837,7837,2838,2838,2838.0,2838,2838.0,59,2021-06-16,13:00:00,2000-01-01 02:10:37.0,false,1,-24931,2838,,2838
7838,7838,2839,2839,2839.0,2839,2839.0,60,2021-06-17,14:00:00,2000-01-01 02:10:38.0,true,0,-24930,2839,2839,
7839,7839,2840,2840,2840.0,2840,2840.0,61,2021-06-18,15:00:00,2000-01-01 02:10:39.0,false,1,-24929,2840,2840,2840
7840,7840,,2841,2841.0,2841,2841.0,62,2021-06-19,16:00:00,2000-01-01 02:10:40.0,true,0,-24928,2841,2841,2841
7841,7841,2842,,2842.0,2842,2842.0,63,2021-06-20,17:00:00,2000-01-01 02:10:41.0,false,1,-24927,2842,2842,2842
7842,7842,2843,2843,,2843,2843.0,64,2021-06-21,18:00:00,2000-01-01 02:10:42.0,true,0,-24926,2843,2843,2843
7843,7843,2844,2844,2844.0,,2844.0,65,2021-06-22,19:00:00,2000-01-01 02:10:43.0,false,1,-24925,2844,2844,2844
7844,7844,2845,2845,2845.0,2845,,66,2021-06-23,20:00:00,2000-01-01 02:10:44.0,true,0,-24924,2845,2845,2845
7845,7845,2846,2846,2846.0,2846,2846.0,,2021-06-24,21:00:00,2000-01-01 02:10:45.0,false,1,-24923,2846,2846,2846
7846,7846,2847,2847,2847.0,2847,2847.0,68,,22:00:00,2000-01-01 02:10:46.0,true,0,-24922,2847,2847,2847
7847,7847,2848,2848,2848.0,2848,2848.0,69,2021-06-26,,2000-01-01 02:10:47.0,false,1,-24921,2848,2848,2848
7848,7848,2849,2849,2849.0,2849,2849.0,70,2021-06-27,00:00:00,,true,0,-24920,2849,2849,2849
7849,7849,2850,2850,2850.0,2850,2850.0,71,2021-06-28,01:00:00,2000-01-01 02:10:49.0,false,1,-24919,2850,2850,2850
7850,7850,2851,2851,2851.0,2851,2851.0,72,2021-06-29,02:00:00,2000-01-01 02:10:50.0,true,,-24918,2851,2851,2851
7851,7851,2852,2852,2852.0,2852,2852.0,73,2021-06-30,03:00:00,2000-01-01 02:10:51.0,false,1,,2852,2852,2852
7852,7852,2853,2853,2853.0,2853,2853.0,74,2021-07-01,04:00:00,2000-01-01 02:10:52.0,true,0,-24916,,2853,2853
7853,7853,2854,2854,2854.0,2854,2854.0,75,2021-07-02,05:00:00,2000-01-01 02:10:53.0,false,1,-24915,2854,,2854
7854,7854,2855,2855,2855.0,2855,2855.0,76,2021-07-03,06:00:00,2000-01-01 02:10:54.0,true,0,-24914,2855,2855,
7855,7855,2856,2856,2856.0,2856,2856.0,77,2021-07-04,07:00:00,2000-01-01 02:10:55.0,false,1,-24913,2856,2856,2856
7856,7856,,2857,2857.0,2857,2857.0,78,2021-07-05,08:00:00,2000-01-01 02:10:56.0,true,0,-24912,2857,2857,2857
7857,7857,2858,,2858.0,2858,2858.0,79,2021-07-06,09:00:00,2000-01-01 02:10:57.0,false,1,-24911,2858,2858,2858
7858,7858,2859,2859,,2859,2859.0,80,2021-07-07,10:00:00,2000-01-01 02:10:58.0,true,0,-24910,2859,2859,2859
7859,7859,2860,2860,2860.0,,2860.0,81,2021-07-08,11:00:00,2000-01-01 02:10:59.0,false,1,-24909,2860,2860,2860
7860,7860,2861,2861,2861.0,2861,,82,2021-07-09,12:00:00,2000-01-01 02:11:00.0,true,0,-24908,2861,2861,2861
7861,7861,2862,2862,2862.0,2862,2862.0,,2021-07-10,13:00:00,2000-01-01 02:11:01.0,false,1,-24907,2862,2862,2862
7862,7862,2863,2863,2863.0,2863,2863.0,84,,14:00:00,2000-01-01 02:11:02.0,true,0,-24906,2863,2863,2863
7863,7863,2864,2864,2864.0,2864,2864.0,85,2021-07-12,,2000-01-01 02:11:03.0,false,1,-24905,2864,2864,2864
7864,7864,2865,2865,2865.0,2865,2865.0,86,2021-07-13,16:00:00,,true,0,-24904,2865,2865,2865
7865,7865,2866,2866,2866.0,2866,2866.0,87,2021-07-14,17:00:00,2000-01-01 02:11:05.0,false,1,-24903,2866,2866,2866
7866,7866,2867,2867,2867.0,2867,2867.0,88,2021-07-15,18:00:00,2000-01-01 02:11:06.0,true,,-24902,2867,2867,2867
7867,7867,2868,2868,2868.0,2868,2868.0,89,2021-07-16,19:00:00,2000-01-01 02:11:07.0,false,1,,2868,2868,2868
7868,7868,2869,2869,2869.0,2869,2869.0,90,2021-07-17,20:00:00,2000-01-01 02:11:08.0,true,0,-24900,,2869,2869
7869,7869,2870,2870,2870.0,2870,2870.0,91,2021-07-18,21:00:00,2000-01-01 02:11:09.0,false,1,-24899,2870,,2870
7870,7870,2871,2871,2871.0,2871,2871.0,92,2021-07-19,22:00:00,2000-01-01 02:11:10.0,true,0,-24898,2871,2871,
7871,7871,2872,2872,2872.0,2872,2872.0,93,2021-07-20,23:00:00,2000-01-01 02:11:11.0,false,1,-24897,2872,2872,2872
7872,7872,,2873,2873.0,2873,2873.0,94,2021-07-21,00:00:00,2000-01-01 02:11:12.0,true,0,-24896,2873,2873,2873
7873,7873,2874,,2874.0,2874,2874.0,95,2021-07-22,01:00:00,2000-01-01 02:11:13.0,false,1,-24895,2874,2874,2874
7874,7874,2875,2875,,2875,2875.0,96,2021-07-23,02:00:00,2000-01-01 02:11:14.0,true,0,-24894,2875,2875,2875
7875,7875,2876,2876,2876.0,,2876.0,97,2021-07-24,03:00:00,2000-01-01 02:11:15.0,false,1,-24893,2876,2876,2876
7876,7876,2877,2877,2877.0,2877,,98,2021-07-25,04:00:00,2000-01-01 02:11:16.0,true,0,-24892,2877,2877,2877
7877,7877,2878,2878,2878.0,2878,2878.0,,2021-07-26,05:00:00,2000-01-01 02:11:17.0,false,1,-24891,2878,2878,2878
7878,7878,2879,2879,2879.0,2879,2879.0,100,,06:00:00,2000-01-01 02:11:18.0,true,0,-24890,2879,2879,2879
7879,7879,2880,2880,2880.0,2880,2880.0,101,2021-07-28,,2000-01-01 02:11:19.0,false,1,-24889,2880,2880,2880
7880,7880,2881,2881,2881.0,2881,2881.0,102,2021-07-29,08:00:00,,true,0,-24888,2881,2881,2881
7881,7881,2882,2882,2882.0,2882,2882.0,103,2021-07-30,09:00:00,2000-01-01 02:11:21.0,false,1,-24887,2882,2882,2882
7882,7882,2883,2883,2883.0,2883,2883.0,104,2021-07-31,10:00:00,2000-01-01 02:11:22.0,true,,-24886,2883,2883,2883
7883,7883,2884,2884,2884.0,2884,2884.0,105,2021-08-01,11:00:00,2000-01-01 02:11:23.0,false,1,,2884,2884,2884
7884,7884,2885,2885,2885.0,2885,2885.0,106,2021-08-02,12:00:00,2000-01-01 02:11:24.0,true,0,-24884,,2885,2885
7885,7885,2886,2886,2886.0,2886,2886.0,107,2021-08-03,13:00:00,2000-01-01 02:11:25.0,false,1,-24883,2886,,2886
7886,7886,2887,2887,2887.0,2887,2887.0,108,2021-08-04,14:00:00,2000-01-01 02:11:26.0,true,0,-24882,2887,2887,
7887,7887,2888,2888,2888.0,2888,2888.0,109,2021-08-05,15:00:00,2000-01-01 02:11:27.0,false,1,-24881,2888,2888,2888
7888,7888,,2889,2889.0,2889,2889.0,110,2021-08-06,16:00:00,2000-01-01 02:11:28.0,true,0,-24880,2889,2889,2889
7889,7889,2890,,2890.0,2890,2890.0,111,2021-08-07,17:00:00,2000-01-01 02:11:29.0,false,1,-24879,2890,2890,2890
7890,7890,2891,2891,,2891,2891.0,112,2021-08-08,18:00:00,2000-01-01 02:11:30.0,true,0,-24878,2891,2891,2891
7891,7891,2892,2892,2892.0,,2892.0,113,2021-08-09,19:00:00,2000-01-01 02:11:31.0,false,1,-24877,2892,2892,2892
7892,7892,2893,2893,2893.0,2893,,114,2021-08-10,20:00:00,2000-01-01 02:11:32.0,true,0,-24876,2893,2893,2893
7893,7893,2894,2894,2894.0,2894,2894.0,,2021-08-11,21:00:00,2000-01-01 02:11:33.0,false,1,-24875,2894,2894,2894
7894,7894,2895,2895,2895.0,2895,2895.0,116,,22:00:00,2000-01-01 02:11:34.0,true,0,-24874,2895,2895,2895
7895,7895,2896,2896,2896.0,2896,2896.0,117,2021-08-13,,2000-01-01 02:11:35.0,false,1,-24873,2896,2896,2896
7896,7896,2897,2897,2897.0,2897,2897.0,118,2021-08-14,00:00:00,,true,0,-24872,2897,2897,2897
7897,7897,2898,2898,2898.0,2898,2898.0,119,2021-08-15,01:00:00,2000-01-01 02:11:37.0,false,1,-24871,2898,2898,2898
7898,7898,2899,2899,2899.0,2899,2899.0,120,2021-08-16,02:00:00,2000-01-01 02:11:38.0,true,,-24870,2899,2899,2899
